Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B66117|Upper Grand DSB|226793|Grand Valley & District PS|Elementary|Public|English|285
B66117|Upper Grand DSB|914770|Guelph C & VI|Secondary|Public|English|1560
B66117|Upper Grand DSB|223735|Hyland Heights E S|Elementary|Public|English|455
B66117|Upper Grand DSB|418765|Island Lake PS|Elementary|Public|English|525
B66117|Upper Grand DSB|282324|J Douglas Hogarth PS|Elementary|Public|English|610
B66117|Upper Grand DSB|281522|James McQueen PS|Elementary|Public|English|305
B66117|Upper Grand DSB|282316|Jean Little PS|Elementary|Public|English|405
B66117|Upper Grand DSB|209635|John Black PS|Elementary|Public|English|370
B66117|Upper Grand DSB|918679|John F Ross C & VI|Secondary|Public|English|1990
B66117|Upper Grand DSB|477416|John Galt PS|Elementary|Public|English|345
B66117|Upper Grand DSB|284254|John McCrae PS|Elementary|Public|English|625
B66117|Upper Grand DSB|286729|June Avenue PS|Elementary|Public|English|180
B66117|Upper Grand DSB|586866|Ken Danby PS|Elementary|Public|English|515
B66117|Upper Grand DSB|289060|Kenilworth PS|Elementary|Public|English|90
B66117|Upper Grand DSB|145882|Kortright Hills PS|Elementary|Public|English|485
B66117|Upper Grand DSB|311316|Laurelwoods E S|Elementary|Public|English|260
B66117|Upper Grand DSB|371483|Maryborough PS|Elementary|Public|English|190
B66117|Upper Grand DSB|366668|Minto-Clifford Central PS|Elementary|Public|English|450
B66117|Upper Grand DSB|368644|Mitchell Woods PS|Elementary|Public|English|575
B66117|Upper Grand DSB|369535|Mono-Amaranth PS|Elementary|Public|English|375
B66117|Upper Grand DSB|368822|Montgomery Village PS|Elementary|Public|English|515
B66117|Upper Grand DSB|931284|Norwell DSS|Secondary|Public|English|685
B66117|Upper Grand DSB|932450|Orangeville DSS|Secondary|Public|English|1160
B66117|Upper Grand DSB|428817|Ottawa Crescent PS|Elementary|Public|English|220
B66117|Upper Grand DSB|431150|Paisley Road PS|Elementary|Public|English|440
B66117|Upper Grand DSB|432458|Palmerston PS|Elementary|Public|English|430
B66117|Upper Grand DSB|434639|Parkinson Centennial S|Elementary|Public|English|430
B66117|Upper Grand DSB|450006|Ponsonby PS|Elementary|Public|English|190
B66117|Upper Grand DSB|452491|Primrose E S|Elementary|Public|English|500
B66117|Upper Grand DSB|457159|Princess Elizabeth PS|Elementary|Public|English|550
B66117|Upper Grand DSB|457930|Princess Margaret PS|Elementary|Public|English|305
B66117|Upper Grand DSB|458384|Priory Park PS|Elementary|Public|English|195
B66117|Upper Grand DSB|271678|Rickson Ridge PS|Elementary|Public|English|430
B66117|Upper Grand DSB|488879|Rockwood Centennial PS|Elementary|Public|English|375
B66117|Upper Grand DSB|185329|Ross R MacKay PS|Elementary|Public|English|80
B66117|Upper Grand DSB|497193|Salem PS|Elementary|Public|English|205
B66117|Upper Grand DSB|460796|Sir Isaac Brock PS|Elementary|Public|English|530
B66117|Upper Grand DSB|477283|Spencer Avenue E S|Elementary|Public|English|330
B66117|Upper Grand DSB|548618|Taylor Evans PS|Elementary|Public|English|400
B66117|Upper Grand DSB|460015|Victoria Cross PS|Elementary|Public|English|385
B66117|Upper Grand DSB|576107|Victoria Terrace PS|Elementary|Public|English|205
B66117|Upper Grand DSB|577014|Victory PS|Elementary|Public|English|270
B66117|Upper Grand DSB|590665|Waverley Drive PS|Elementary|Public|English|510
B66117|Upper Grand DSB|953555|Wellington Heights SS|Secondary|Public|English|500
B66117|Upper Grand DSB|381646|Westminster Woods PS|Elementary|Public|English|680
B66117|Upper Grand DSB|947253|Westside SS|Secondary|Public|English|875
B66117|Upper Grand DSB|603244|Westwood PS|Elementary|Public|English|390
B66117|Upper Grand DSB|363687|William C. Winegard PS|Elementary|Public|English|435
B66117|Upper Grand DSB|609552|Willow Road PS|Elementary|Public|English|330
B67148|Waterloo CDSB|690767|Blessed Sacrament C Elem S|Elementary|Catholic|English|405
B67148|Waterloo CDSB|693693|Canadian Martyrs C Elem S|Elementary|Catholic|English|355
B67148|Waterloo CDSB|697460|Christ The King C Elem S|Elementary|Catholic|English|265
B67148|Waterloo CDSB|716790|Holy Family C Elem S|Elementary|Catholic|English|305
B67148|Waterloo CDSB|718920|Holy Rosary C Elem S|Elementary|Catholic|English|355
B67148|Waterloo CDSB|720208|Holy Spirit C Elem S|Elementary|Catholic|English|605
B67148|Waterloo CDSB|724602|John Sweeney C Elem S|Elementary|Catholic|English|780
B67148|Waterloo CDSB|732320|Monsignor Doyle Catholic SS|Secondary|Catholic|English|1050
B67148|Waterloo CDSB|732338|Monsignor Haller C Elem S|Elementary|Catholic|English|245
B67148|Waterloo CDSB|743186|Our Lady of Fatima C Elem S|Elementary|Catholic|English|400
B67148|Waterloo CDSB|744700|Our Lady of Grace C Elem S|Elementary|Catholic|English|330
B67148|Waterloo CDSB|746304|Our Lady of Lourdes C Elem S|Elementary|Catholic|English|360
B67148|Waterloo CDSB|753009|Resurrection Catholic SS|Secondary|Catholic|English|1435
B67148|Waterloo CDSB|829936|Saint John Paul II C Elem S|Elementary|Catholic|English|770
B67148|Waterloo CDSB|764450|Sir Edgar Bauer C Elem S|Elementary|Catholic|English|420
B67148|Waterloo CDSB|765678|St Agnes C Elem S|Elementary|Catholic|English|370
B67148|Waterloo CDSB|766844|St Aloysius C Elem S|Elementary|Catholic|English|430
B67148|Waterloo CDSB|770876|St Anne C Elem S|Elementary|Catholic|English|425
B67148|Waterloo CDSB|771007|St Anne C Elem S|Elementary|Catholic|English|515
B67148|Waterloo CDSB|765694|St Augustine C Elem S|Elementary|Catholic|English|435
B67148|Waterloo CDSB|776726|St Benedict Catholic SS|Secondary|Catholic|English|1550
B67148|Waterloo CDSB|777501|St Bernadette C Elem S|Elementary|Catholic|English|265
B67148|Waterloo CDSB|866296|St Boniface C Elem S|Elementary|Catholic|English|155
B67148|Waterloo CDSB|780650|St Brigid C Elem S|Elementary|Catholic|English|230
B67148|Waterloo CDSB|866555|St Clement C Elem S|Elementary|Catholic|English|200
B67148|Waterloo CDSB|785695|St Daniel C Elem S|Elementary|Catholic|English|440
B67148|Waterloo CDSB|786217|St David Catholic SS|Secondary|Catholic|English|955
B67148|Waterloo CDSB|786772|St Dominic Savio C Elem S|Elementary|Catholic|English|475
B67148|Waterloo CDSB|788694|St Elizabeth C Elem S|Elementary|Catholic|English|385
B67148|Waterloo CDSB|831724|St Gabriel C Elem S|Elementary|Catholic|English|380
B67148|Waterloo CDSB|795445|St Gregory C Elem S|Elementary|Catholic|English|165
B67148|Waterloo CDSB|801682|St John C Elem S|Elementary|Catholic|English|570
B67148|Waterloo CDSB|814687|St Joseph C Elem S|Elementary|Catholic|English|245
B67148|Waterloo CDSB|690023|St Kateri Tekakwitha C Elem S|Elementary|Catholic|English|510
B67148|Waterloo CDSB|820512|St Luke C Elem S|Elementary|Catholic|English|420
B67148|Waterloo CDSB|821330|St Margaret C Elem S|Elementary|Catholic|English|330
B67148|Waterloo CDSB|823317|St Mark C Elem S|Elementary|Catholic|English|290
B67148|Waterloo CDSB|832103|St Mary's HS|Secondary|Catholic|English|1970
B67148|Waterloo CDSB|832375|St Matthew C Elem S|Elementary|Catholic|English|430
B67148|Waterloo CDSB|834440|St Michael C Elem S|Elementary|Catholic|English|300
B67148|Waterloo CDSB|836303|St Nicholas C Elem S|Elementary|Catholic|English|375
B67148|Waterloo CDSB|841331|St Paul C Elem S|Elementary|Catholic|English|355
B67148|Waterloo CDSB|845108|St Peter C Elem S|Elementary|Catholic|English|255
B67148|Waterloo CDSB|851213|St Teresa C Elem S|Elementary|Catholic|English|215
B67148|Waterloo CDSB|851736|St Teresa of Avila C Elem S|Elementary|Catholic|English|195
B67148|Waterloo CDSB|856592|St Timothy C Elem S|Elementary|Catholic|English|250
B67148|Waterloo CDSB|858013|St Vincent de Paul C Elem S|Elementary|Catholic|English|620
B67148|Waterloo CDSB|733121|St. Teresa of Calcutta C Elem S|Elementary|Catholic|English|465
B66176|Waterloo Region DSB|001058|A R Kaufman PS|Elementary|Public|English|400
B66176|Waterloo Region DSB|000671|Abraham Erb PS|Elementary|Public|English|470
B66176|Waterloo Region DSB|013900|Alpine PS|Elementary|Public|English|290
B66176|Waterloo Region DSB|028541|Avenue Road PS|Elementary|Public|English|465
B66176|Waterloo Region DSB|029459|Ayr PS|Elementary|Public|English|195
B66176|Waterloo Region DSB|034363|Baden PS|Elementary|Public|English|600
B66176|Waterloo Region DSB|050512|Blair Road PS|Elementary|Public|English|295
B66176|Waterloo Region DSB|895458|Bluevale CI|Secondary|Public|English|1325
B66176|Waterloo Region DSB|588849|Breslau PS|Elementary|Public|English|665
B66176|Waterloo Region DSB|061697|Bridgeport PS|Elementary|Public|English|385
B66176|Waterloo Region DSB|034355|Brigadoon PS|Elementary|Public|English|560
B66176|Waterloo Region DSB|898090|Cameron Heights CI|Secondary|Public|English|1830
B66176|Waterloo Region DSB|089451|Cedar Creek PS|Elementary|Public|English|515
B66176|Waterloo Region DSB|089699|Cedarbrae PS|Elementary|Public|English|255
B66176|Waterloo Region DSB|090166|Centennial (Cambridge) PS|Elementary|Public|English|200
B66176|Waterloo Region DSB|090220|Centennial (Waterloo) PS|Elementary|Public|English|445
B66176|Waterloo Region DSB|091332|Central PS|Elementary|Public|English|270
B66176|Waterloo Region DSB|100170|Chalmers Street PS|Elementary|Public|English|455
B66176|Waterloo Region DSB|634232|Chicopee Hills PS|Elementary|Public|English|725
B66176|Waterloo Region DSB|108693|Clemens Mill PS|Elementary|Public|English|650
B66176|Waterloo Region DSB|620432|Conestogo PS|Elementary|Public|English|285
B66176|Waterloo Region DSB|124354|Coronation PS|Elementary|Public|English|385
B66176|Waterloo Region DSB|125555|Country Hills PS|Elementary|Public|English|390
B66176|Waterloo Region DSB|126179|Courtland Avenue PS|Elementary|Public|English|220
B66176|Waterloo Region DSB|127876|Crestview PS|Elementary|Public|English|385
B66176|Waterloo Region DSB|588970|Doon PS|Elementary|Public|English|435
B66176|Waterloo Region DSB|144266|Driftwood Park PS|Elementary|Public|English|420
B66176|Waterloo Region DSB|907499|Eastwood CI|Secondary|Public|English|1275
B66176|Waterloo Region DSB|134618|Edna Staebler PS|Elementary|Public|English|665
B66176|Waterloo Region DSB|170682|Elgin Street PS|Elementary|Public|English|405
B66176|Waterloo Region DSB|171417|Elizabeth Ziegler PS|Elementary|Public|English|435
B66176|Waterloo Region DSB|908142|Elmira DSS|Secondary|Public|English|1320
B66176|Waterloo Region DSB|181030|Empire PS|Elementary|Public|English|600
B66176|Waterloo Region DSB|199389|Floradale PS|Elementary|Public|English|235
B66176|Waterloo Region DSB|201421|Forest Glen PS|Elementary|Public|English|510
B66176|Waterloo Region DSB|910350|Forest Heights CI|Secondary|Public|English|1120
B66176|Waterloo Region DSB|201448|Forest Hill PS|Elementary|Public|English|475
B66176|Waterloo Region DSB|203394|Franklin PS|Elementary|Public|English|595
B66176|Waterloo Region DSB|911399|Galt C & VI|Secondary|Public|English|985
B66176|Waterloo Region DSB|217891|Glencairn PS|Elementary|Public|English|295
B66176|Waterloo Region DSB|913340|Glenview Park SS|Secondary|Public|English|880
B66176|Waterloo Region DSB|914070|Grand River CI|Secondary|Public|English|1245
B66176|Waterloo Region DSB|226920|Grand View PS|Elementary|Public|English|300
B66176|Waterloo Region DSB|384097|Grandview PS|Elementary|Public|English|215
B66176|Waterloo Region DSB|609422|Groh PS|Elementary|Public|English|695
B66176|Waterloo Region DSB|095230|Hespeler PS|Elementary|Public|English|675
B66176|Waterloo Region DSB|255653|Highland PS|Elementary|Public|English|495
B66176|Waterloo Region DSB|257605|Hillcrest PS|Elementary|Public|English|340
B66176|Waterloo Region DSB|266183|Howard Robertson PS|Elementary|Public|English|365
B66176|Waterloo Region DSB|917931|Huron Heights SS|Secondary|Public|English|1570
B66176|Waterloo Region DSB|279595|J F Carmichael PS|Elementary|Public|English|455
B66176|Waterloo Region DSB|486336|J W Gerth PS|Elementary|Public|English|555
B66176|Waterloo Region DSB|918555|Jacob Hespeler SS|Secondary|Public|English|1200
B66176|Waterloo Region DSB|339451|Janet Metcalfe PS|Elementary|Public|English|565
B66176|Waterloo Region DSB|471541|Jean Steckle PS|Elementary|Public|English|760
B66176|Waterloo Region DSB|285536|John Darling PS|Elementary|Public|English|235
B66176|Waterloo Region DSB|283860|John Mahood PS|Elementary|Public|English|425
B66176|Waterloo Region DSB|288241|Keatsway PS|Elementary|Public|English|410
B66176|Waterloo Region DSB|294390|King Edward PS|Elementary|Public|English|325
B66176|Waterloo Region DSB|920495|Kitchener Waterloo C & VS|Secondary|Public|English|1420
B66176|Waterloo Region DSB|303003|Lackner Woods PS|Elementary|Public|English|460
B66176|Waterloo Region DSB|308463|Laurelwood PS|Elementary|Public|English|565
B66176|Waterloo Region DSB|309320|Laurentian PS|Elementary|Public|English|425
B66176|Waterloo Region DSB|311731|Lester B Pearson PS PS|Elementary|Public|English|705
B66176|Waterloo Region DSB|588326|Lexington PS|Elementary|Public|English|345
B66176|Waterloo Region DSB|313246|Lincoln Heights PS|Elementary|Public|English|385
B66176|Waterloo Region DSB|314331|Linwood PS|Elementary|Public|English|385
B66176|Waterloo Region DSB|327930|MacGregor PS|Elementary|Public|English|470
B66176|Waterloo Region DSB|589101|Mackenzie King PS|Elementary|Public|English|245
B66176|Waterloo Region DSB|331708|Manchester PS|Elementary|Public|English|385
B66176|Waterloo Region DSB|338079|Margaret Avenue PS|Elementary|Public|English|310
B66176|Waterloo Region DSB|345997|Mary Johnston PS|Elementary|Public|English|445
B66176|Waterloo Region DSB|356425|Meadowlane PS|Elementary|Public|English|275
B66176|Waterloo Region DSB|083559|Millen Woods PS|Elementary|Public|English|375
B66176|Waterloo Region DSB|109487|Moffat Creek PS|Elementary|Public|English|660
B66176|Waterloo Region DSB|382620|N A MacEachern PS|Elementary|Public|English|320
B66176|Waterloo Region DSB|610429|New Dundee PS|Elementary|Public|English|175
B66176|Waterloo Region DSB|383422|Northlake Woods PS|Elementary|Public|English|360
B66176|Waterloo Region DSB|433799|Park Manor PS|Elementary|Public|English|225
B66176|Waterloo Region DSB|436267|Parkway PS|Elementary|Public|English|300
B66176|Waterloo Region DSB|445878|Pioneer Park PS|Elementary|Public|English|365
B66176|Waterloo Region DSB|936480|Preston HS|Secondary|Public|English|1085
B66176|Waterloo Region DSB|095753|Preston PS|Elementary|Public|English|185
B66176|Waterloo Region DSB|460273|Prueter PS|Elementary|Public|English|250
B66176|Waterloo Region DSB|461962|Queen Elizabeth PS|Elementary|Public|English|250
B66176|Waterloo Region DSB|466646|Queensmount PS|Elementary|Public|English|410
B66176|Waterloo Region DSB|486140|Riverside PS|Elementary|Public|English|400
B66176|Waterloo Region DSB|488747|Rockway PS|Elementary|Public|English|240
B66176|Waterloo Region DSB|926359|Rosemount - U Turn S|Secondary|Public|English|35
B66176|Waterloo Region DSB|677477|Rosemount Grand River|Elementary|Public|English|30
B66176|Waterloo Region DSB|495891|Ryerson PS|Elementary|Public|English|500
B66176|Waterloo Region DSB|496685|Saginaw PS|Elementary|Public|English|410
B66176|Waterloo Region DSB|497738|Sandhills PS|Elementary|Public|English|680
B66176|Waterloo Region DSB|497800|Sandowne PS|Elementary|Public|English|310
B66176|Waterloo Region DSB|509159|Sheppard PS|Elementary|Public|English|375
B66176|Waterloo Region DSB|533718|Silverheights PS|Elementary|Public|English|740
B66176|Waterloo Region DSB|379959|Sir Adam Beck PS|Elementary|Public|English|590
B66176|Waterloo Region DSB|942006|Sir John A Macdonald SS|Secondary|Public|English|1530
B66176|Waterloo Region DSB|518905|Smithson PS|Elementary|Public|English|245
B66176|Waterloo Region DSB|524751|Southridge PS|Elementary|Public|English|400
B66176|Waterloo Region DSB|943894|Southwood SS|Secondary|Public|English|685
B66176|Waterloo Region DSB|528781|St Andrew's PS|Elementary|Public|English|325
B66176|Waterloo Region DSB|621609|St Jacobs PS|Elementary|Public|English|300
B66176|Waterloo Region DSB|534242|Stanley Park PS|Elementary|Public|English|400
B66176|Waterloo Region DSB|536717|Stewart Avenue PS|Elementary|Public|English|530
B66176|Waterloo Region DSB|540099|Suddaby PS|Elementary|Public|English|465
B66176|Waterloo Region DSB|543730|Sunnyside PS|Elementary|Public|English|325
B66176|Waterloo Region DSB|547506|Tait Street PS|Elementary|Public|English|545
B66176|Waterloo Region DSB|561070|Trillium PS|Elementary|Public|English|215
B66176|Waterloo Region DSB|118524|Vista Hills PS|Elementary|Public|English|760
B66176|Waterloo Region DSB|606189|W.T. Townshend PS|Elementary|Public|English|670
B66176|Waterloo Region DSB|950912|Waterloo CI|Secondary|Public|English|1425
B66176|Waterloo Region DSB|951048|Waterloo-Oxford DSS|Secondary|Public|English|1370
B66176|Waterloo Region DSB|591955|Wellesley PS|Elementary|Public|English|730
B66176|Waterloo Region DSB|595098|Westheights PS|Elementary|Public|English|530
B66176|Waterloo Region DSB|602230|Westmount PS|Elementary|Public|English|510
B66176|Waterloo Region DSB|602906|Westvale PS|Elementary|Public|English|395
B66176|Waterloo Region DSB|616257|William G Davis PS|Elementary|Public|English|410
B66176|Waterloo Region DSB|278280|Williamsburg PS|Elementary|Public|English|705
B66176|Waterloo Region DSB|612502|Wilson Avenue PS|Elementary|Public|English|530
