Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B67326|CSDC de l'Est ontarien|697940|É Élém C Sainte-Félicité|Elementary|Catholic|French|205
B67326|CSDC de l'Est ontarien|699373|É Élém C Sainte-Lucie|Elementary|Catholic|French|223
B67326|CSDC de l'Est ontarien|863696|É Élém C Sainte-Trinité|Elementary|Catholic|French|631
B67326|CSDC de l'Est ontarien|840947|É Élém C de Casselman - Pav. St-Paul/Ste-Euphémie|Elementary|Catholic|French|469
B67326|CSDC de l'Est ontarien|860443|É Élém C de l'Ange-Gardien|Elementary|Catholic|French|184
B67326|CSDC de l'Est ontarien|718815|ÉI catholique - Pavillon Alexandria|Elementary|Catholic|French|83
B67326|CSDC de l'Est ontarien|804392|ÉI catholique - Pavillon Casselman|Elementary|Catholic|French|250
B67326|CSDC de l'Est ontarien|733228|ÉI catholique - Pavillon Embrun|Elementary|Catholic|French|228
B67326|CSDC de l'Est ontarien|770396|ÉI catholique - Pavillon Hawkesbury|Elementary|Catholic|French|179
B67326|CSDC de l'Est ontarien|767894|ÉI catholique - Pavillon Plantagenet|Elementary|Catholic|French|124
B67326|CSDC de l'Est ontarien|728807|ÉI catholique - Pavillon Rockland|Elementary|Catholic|French|277
B67326|CSDC de l'Est ontarien|723592|ÉI catholique La Citadelle|Elementary|Catholic|French|198
B67326|CSDC de l'Est ontarien|704920|ÉS C Embrun|Secondary|Catholic|French|419
B67326|CSDC de l'Est ontarien|728330|ÉS C L'Escale|Secondary|Catholic|French|557
B67326|CSDC de l'Est ontarien|725684|ÉS C La Citadelle|Secondary|Catholic|French|401
B67326|CSDC de l'Est ontarien|752908|ÉS C Le Relais|Secondary|Catholic|French|183
B67326|CSDC de l'Est ontarien|695050|ÉS C de Casselman|Secondary|Catholic|French|532
B67326|CSDC de l'Est ontarien|752720|ÉS C de Plantagenet|Secondary|Catholic|French|242
B67326|CSDC de l'Est ontarien|713740|ÉS C régionale de Hawkesbury|Secondary|Catholic|French|417
B29130|CSDC des Aurores boréales|740225|Notre-Dame-des-Écoles|Elementary|Catholic|French|10
B29130|CSDC des Aurores boréales|787779|É C Franco-Supérieur|Elementary|Catholic|French|284
B29130|CSDC des Aurores boréales|821950|É C Franco-Terrace|Elementary|Catholic|French|32
B29130|CSDC des Aurores boréales|773778|É C Val-des-Bois|Elementary|Catholic|French|44
